Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,EMA_50,BB_Middle,BB_Upper,BB_Lower,RSI_14,MACD,MACD_Signal,MACD_Hist
2026-01-27,258.68937090303496,261.46421404872183,257.73112933459527,257.791015625,49648300,259.392569732666,268.5686215209961,258.31054072703097,262.7025374081612,259.392569732666,276.1466626043294,242.63847686100263,45.6,-5.062752129790226,-4.954904762509985,-0.10784736728024136
2026-01-28,257.17220993748055,258.3799575946877,254.03803333601454,255.96446228027344,41288000,258.5281753540039,268.23903381347657,258.08710468448265,262.4382991678519,258.5281753540039,274.0067724320281,243.04957827597974,42.99,-4.619490401686733,-4.887821890345335,0.26833148865860235
2026-01-29,257.52154586161765,259.16847988830324,253.93820707645818,257.801025390625,67253000,257.7895477294922,267.9569580078125,258.0598590374486,262.25644529423516,257.7895477294922,271.7849010577422,243.79419440124218,46.32,-4.073055347769127,-4.724868581830094,0.6518132340609668
2026-01-30,254.69678984095313,261.41430490835,251.7123292610244,258.9988098144531,92443400,257.171696472168,267.7976544189453,258.14928292097284,262.12869488326334,257.171696472168,269.6546571300759,244.68873581426,48.44,-3.5029703760152984,-4.4804889406671355,0.9775185646518372
2026-02-02,259.5478036352127,269.98839826257677,258.7293169184304,269.5093078613281,73913400,257.12179107666014,267.8489593505859,259.23119005814954,262.41813068632473,257.12179107666014,269.3863389738133,244.85724317950698,62.46,-2.177958427158103,-4.019982837965329,1.842024410807226
2026-02-03,268.70080609664296,271.3758289780004,267.11372779647115,268.98028564453125,64394700,257.2325866699219,267.86732604980466,260.15967535209063,262.6754700964505,257.2325866699219,269.8974146409666,244.56775869887718,61.55,-1.1572248158360594,-3.4474312335394752,2.290206417703416
2026-02-04,271.7850411492978,278.432693698261,271.7850411492978,275.97723388671875,90545700,257.93777618408205,268.0717456054688,261.6661094982457,263.1971078921473,257.93777618408205,273.02885596117443,242.84669640698968,68.14,0.2138441105404354,-2.715176164723493,2.9290202752639285
2026-02-05,277.6142303156022,278.98168486317746,272.72332314901723,275.3983459472656,52977400,258.71533355712893,268.1599822998047,262.9739415410095,263.67558781587746,258.71533355712893,275.70388676551494,241.72678034874292,67.11,1.2394273470267763,-1.9242554623734396,3.163682809400216
2026-02-06,276.6060720438839,280.3890519626743,276.4164219647768,277.6042175292969,50453400,259.6675628662109,268.2039001464844,264.3673011589416,264.22180858895274,259.6675628662109,278.6386369524793,240.6964887799425,69.03,2.204789412390028,-1.0984464874207462,3.3032358998107743
2026-02-09,277.6541982366954,277.9439398399519,271.4499228389202,274.3672180175781,44623400,260.44147338867185,268.16211669921876,265.31967419309746,264.61966778223217,260.44147338867185,280.50992367483275,240.37302310251096,63.22,2.677779224347887,-0.3432013450670196,3.0209805694149066
2026-02-10,274.6369782150198,275.11651686144285,272.68876099546605,273.4280700683594,34376900,261.12450714111327,268.0899725341797,266.09190237169383,264.9650953228646,261.12450714111327,282.0096286129935,240.23938566923303,61.6,2.9429215001680973,0.3140232239800038,2.6288982761880932
2026-02-11,274.44714753122867,279.92208361183503,274.1973776592452,275.24639892578125,51931300,261.85853271484376,268.0282427978516,266.9637591863688,265.3682836994496,261.85853271484376,283.67226243533827,240.04480299434925,63.55,3.2621683601615814,0.9036522512163194,2.358516108945262
