Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,EMA_50,BB_Middle,BB_Upper,BB_Lower,RSI_14,MACD,MACD_Signal,MACD_Hist
2025-09-10,350.54998779296875,356.3299865722656,346.07000732421875,347.7900085449219,72121700,338.7854995727539,330.7199987463049,338.94610515436847,333.2222853405686,338.7854995727539,357.34031442704014,320.23068471846767,58.09,4.902555100363884,4.214759874960606,0.6877952254032778
2025-09-11,350.1700134277344,368.989990234375,347.6000061035156,368.80999755859375,103756000,340.25699920654296,331.722367136102,341.7902853833423,334.6178818981382,340.25699920654296,363.16710408860285,317.34689432448306,68.07,6.673261650675784,4.706460230103642,1.9668014205721418
2025-09-12,370.94000244140625,396.69000244140625,370.239990234375,395.94000244140625,168156400,343.275,333.3689731695713,346.9474012936341,337.02267093905067,343.275,376.9599244068263,309.59007559317365,76.01,10.14873570039606,5.794915324162126,4.353820376233934
2025-09-15,423.1300048828125,425.70001220703125,402.42999267578125,410.0400085449219,163823700,347.2490005493164,335.2857490539551,352.956221031852,339.88609594320246,347.2490005493164,391.66271014442555,302.83529095420727,78.94,13.880817158430034,7.412095691015708,6.468721467414326
2025-09-16,414.5,423.25,411.42999267578125,421.6199951171875,104285700,351.57200012207034,337.3914623725705,359.4956280875983,343.0913468912019,351.57200012207034,406.5952068646967,296.54879337944396,81.0,17.570386264837566,9.44375380578008,8.126632459057486
2025-09-17,415.75,428.30999755859375,409.6700134277344,425.8599853515625,106133500,356.3994995117188,339.49785577683224,365.8160430651187,346.3371758504318,356.3994995117188,419.54159667997874,293.2574023434588,81.7,20.599074828271284,11.674818010278322,8.924256817992962
2025-09-18,428.8699951171875,432.2200012207031,416.55999755859375,416.8500061035156,90454500,361.0470001220703,341.2967429937318,370.676420497347,349.1023848799645,361.0470001220703,427.7023615107827,294.3916387333579,75.32,22.018486898601395,13.743551787942938,8.274935110658458
2025-09-19,421.82000732421875,429.4700012207031,421.7200012207031,426.07000732421875,93131000,366.3450012207031,343.223408092152,375.95200019514436,352.1207230150333,366.3450012207031,436.0733880751737,296.61661436623257,77.27,23.61513762773552,15.717868955901455,7.897268671834066
2025-09-22,431.1099853515625,444.9800109863281,429.1300048828125,434.2099914550781,97108800,371.0550003051758,345.24533216688366,381.50038031513805,355.33991001268214,371.0550003051758,445.8363249937706,296.273675616581,78.87,25.246299894587423,17.623555143638647,7.622744750948776
2025-09-23,439.8800048828125,440.9700012207031,423.7200012207031,425.8500061035156,83422700,375.01750030517576,346.99760768724525,385.72415419974544,358.10501182016577,375.01750030517576,452.68560494807514,297.3493956622764,73.19,25.569675489921167,19.21277921289515,6.356896277026017
2025-09-24,429.8299865722656,444.2099914550781,429.0299987792969,442.7900085449219,93133600,379.57350006103513,349.03574387570643,391.1589974707146,361.4259920838817,379.57350006103513,462.01831902755174,297.1286810945185,76.83,26.882979350651908,20.746819240446502,6.136160110205406
2025-09-25,435.239990234375,435.3500061035156,419.0799865722656,423.3900146484375,96746400,383.26300048828125,350.5847911834717,394.2286181543073,363.85595375308,383.26300048828125,466.6589263903068,299.8670745862557,65.82,26.057984522152708,21.809052296787744,4.248932225364964
2025-09-26,428.29998779296875,440.4700012207031,421.0199890136719,440.3999938964844,101628200,387.98399963378904,352.4177545041454,398.62589203451466,366.8576808175272,387.98399963378904,473.16435346198017,302.8036458055979,69.89,26.47158538545591,22.741558914521377,3.7300264709345328
2025-09-29,444.3500061035156,450.9800109863281,439.5,443.2099914550781,79491500,393.4509994506836,354.23359924316406,402.87199674123497,369.85188907782333,393.4509994506836,478.0408621875748,308.86113671379235,70.52,26.718120506558932,23.53687123292889,3.181249273630044
2025-09-30,441.5199890136719,445.0,433.1199951171875,444.7200012207031,74358000,399.2190002441406,356.5581994628906,406.8575209773748,372.78789347558336,399.2190002441406,481.0967254599423,317.3412750283389,70.87,26.72725141742677,24.17494726982847,2.552304147598303
2025-10-01,443.79998779296875,462.2900085449219,440.75,459.4599914550781,98122300,405.4875,359.1051995849609,411.8672800704894,376.1867992787008,405.4875,485.54685567724573,325.4281443227543,74.1,27.60566088005197,24.86108999187317,2.744570888178803
2025-10-02,470.5400085449219,470.75,435.57000732421875,436.0,137009000,410.36100006103516,361.17399963378904,414.1656343494904,378.53241499326157,410.36100006103516,484.93743584698575,335.78456427508456,62.26,26.107826686204533,25.110437330739444,0.9973893554650886
2025-10-03,443.2900085449219,446.7699890136719,416.5799865722656,429.8299865722656,133188200,414.3104995727539,363.664599609375,415.65747741832615,380.54408446694805,414.3104995727539,483.808145580217,344.81285356529077,59.56,24.144589973869927,24.91726785936554,-0.7726778854956144
2025-10-06,440.75,453.54998779296875,436.69000244140625,453.25,85324900,419.6529998779297,366.4083996582031,419.23771766419986,383.3952968407932,419.6529998779297,483.3558214709773,355.9501782848821,65.64,24.199552709451325,24.7737248293827,-0.5741721199313758
2025-10-07,447.82000732421875,452.67999267578125,432.45001220703125,433.0899963378906,102296100,423.95899963378906,368.55839965820314,420.55698229978947,385.3441085857774,423.95899963378906,477.8646421994088,370.0533570681693,57.61,22.358630882978446,24.290706040101853,-1.932075157123407
2025-10-08,437.57000732421875,441.3299865722656,425.2300109863281,438.69000244140625,71192100,428.5039993286133,370.90819946289065,422.2839365989911,387.436104423253,428.5039993286133,469.03932173593626,387.96867692129035,59.11,21.108238133937107,23.654212458868905,-2.545974324931798
2025-10-09,431.80999755859375,436.3500061035156,426.17999267578125,435.5400085449219,69339900,431.8404998779297,373.23819946289063,423.54641964146066,389.3225320358675,431.8404998779297,461.10614556387554,402.57485419198383,57.87,19.636754408513468,22.850720848797817,-3.2139664402843486
2025-10-10,436.5400085449219,443.1300048828125,411.45001220703125,413.489990234375,112107900,432.71799926757814,375.3425994873047,422.58866445983347,390.27027549463253,432.71799926757814,458.26781013157876,407.1681884035775,49.98,16.501126047200557,21.580801888478366,-5.079675841277808
2025-10-13,423.5299987792969,436.8900146484375,419.70001220703125,435.8999938964844,79552800,434.01099853515626,378.0079992675781,423.8564101204669,392.0596762162738,434.01099853515626,457.2405751976641,410.7814218726484,56.47,15.644082739477483,20.39345805867819,-4.7493753192007055
2025-10-14,426.7900085449219,434.20001220703125,417.8599853515625,429.239990234375,72669400,434.3919982910156,380.4075988769531,424.3691320360772,393.5177277463954,434.3919982910156,457.0077133202161,411.77628326181514,54.22,14.263047573891072,19.16737596172077,-4.904328387829697
2025-10-15,434.8999938964844,440.510009765625,426.3299865722656,435.1499938964844,71558200,434.8564987182617,382.93619873046873,425.3958807846874,395.1503656346342,434.8564987182617,457.1131324517198,412.5998649848036,55.9,13.489951396418746,18.031891048660366,-4.54193965224162
2025-10-16,434.7300109863281,439.3500061035156,421.30999755859375,428.75,77189900,435.4514984130859,385.11299865722657,425.7153207099552,396.46799835484467,435.4514984130859,456.2711467594493,414.6318500667225,53.61,12.219976799575136,16.86950819884332,-4.649531399268184
2025-10-17,425.5,441.4599914550781,423.6000061035156,439.30999755859375,89331600,436.1134979248047,387.453798828125,427.010051838397,398.14807675499173,436.1134979248047,456.51491748609305,415.7120783635163,56.76,11.928116430088949,15.881229845092447,-3.9531134150034983
2025-10-20,443.8699951171875,449.79998779296875,440.6099853515625,447.42999267578125,63719000,436.77449798583984,389.80939880371096,428.95480810862404,400.0807009087482,436.77449798583984,457.76440240378867,415.784593567891,59.07,12.211266845907062,15.147237245255372,-2.93597039934831
2025-10-21,445.760009765625,449.29998779296875,442.04998779296875,442.6000061035156,54412200,437.6119979858398,391.8807989501953,430.2543507748042,401.74812464187636,437.6119979858398,458.0971675248354,417.12682844684423,57.12,11.908650529505167,14.499519902105332,-2.5908693726001655
2025-10-22,443.45001220703125,445.5400085449219,429.0,438.9700012207031,84023500,437.4209976196289,393.84339904785156,431.08441272203265,403.20780607634015,437.4209976196289,457.77369338875155,417.06830185050626,55.63,11.246273817689485,13.848870685222163,-2.6025968675326787
2025-10-23,420.0,449.3999938964844,413.8999938964844,448.9800109863281,126709800,438.70049743652345,396.0353991699219,432.7887554138703,405.0027945041828,438.70049743652345,458.55047678334915,418.85051808969774,58.81,11.39767433739729,13.35863141565719,-1.9609570782598986
2025-10-24,446.8299865722656,451.67999267578125,430.1700134277344,433.7200012207031,94727800,438.3664978027344,397.9981994628906,432.8774454907115,406.12895947345817,438.3664978027344,458.3205973396355,418.41239826583325,52.61,10.169082235210851,12.720721579567922,-2.5516393443570706
2025-10-27,439.9800109863281,460.1600036621094,438.69000244140625,452.4200134277344,105867500,438.8269989013672,400.4353997802734,434.73864243709465,407.9442949226455,438.8269989013672,459.65759161085464,417.9964061918797,58.4,10.582361963856897,12.293049656425717,-1.7106876925688201
2025-10-28,454.7799987792969,467.0,451.6000061035156,460.54998779296875,80185700,439.61849822998045,402.9431994628906,437.19686580432074,410.0072632705013,439.61849822998045,462.4944608443684,416.7425356155925,60.65,11.434104869124155,12.121260698965406,-0.6871558298412506
2025-10-29,462.5,465.70001220703125,452.6499938964844,461.510009765625,67983500,439.7209991455078,405.58719970703123,439.5124033244449,412.0269788193297,439.7209991455078,462.986352679083,416.4556456119326,60.92,12.047704569142297,12.106549473000785,-0.058844903858487285
2025-10-30,451.04998779296875,455.05999755859375,439.6099853515625,440.1000061035156,72447900,439.9259994506836,407.91119995117185,439.5683654938802,413.1278818500821,439.9259994506836,463.1254618563495,416.7265370450177,52.33,10.683228776234444,11.821885333647517,-1.1386565574130731
2025-10-31,446.75,458.0,443.69000244140625,456.55999755859375,83135800,441.2625,410.6402001953125,441.1866161667101,414.8311020739453,441.2625,465.0844591674212,417.4405408325788,57.31,10.805496589874338,11.618607584892882,-0.813110995018544
2025-11-03,455.989990234375,474.07000732421875,453.79998779296875,468.3699951171875,84595200,442.01849975585935,413.20739990234375,443.77550940008894,416.93066650701365,442.01849975585935,468.2773035161984,415.7596959955203,60.5,11.72025896603418,11.638937861121141,0.08132110491303912
2025-11-04,454.4599914550781,460.2200012207031,443.6000061035156,444.260009765625,87756600,442.5770004272461,415.1605999755859,443.82165229204475,418.00240545833174,442.5770004272461,468.50934322732735,416.64465762716486,51.97,10.380085255880545,11.387167340073022,-1.0070820841924775
2025-11-05,452.04998779296875,466.3299865722656,440.7099914550781,462.07000732421875,85573000,443.7460006713867,417.3685998535156,445.5595908665375,419.7305467079744,443.7460006713867,471.0140569696573,416.4779443731161,56.81,10.632540584441358,11.236241988946691,-0.6037014045053333
2025-11-06,461.9599914550781,467.45001220703125,435.0899963378906,445.9100036621094,109622900,444.2645004272461,419.2947998046875,445.5929635137348,420.75719207872476,444.2645004272461,471.268654143157,417.2603467113352,51.72,9.420047565858454,10.873003104329044,-1.4529555384705901
2025-11-07,437.9200134277344,439.3599853515625,421.8800048828125,429.5199890136719,103471500,445.0660003662109,420.96559936523437,444.0622040375383,421.1008311742129,445.0660003662109,469.0014293202036,421.1305714122182,47.1,7.055272122753081,10.109456908013852,-3.0541847852607713
2025-11-10,439.6000061035156,449.6700134277344,433.3599853515625,445.2300109863281,76515900,445.5325012207031,423.1927996826172,444.17342374694687,422.047073519786,445.5325012207031,469.0762180948652,421.988784346541,51.56,6.375346994232814,9.362634925257645,-2.987287931024831
2025-11-11,439.3999938964844,442.489990234375,432.3599853515625,439.6199951171875,60533200,446.05150146484374,425.3979998779297,443.739763877446,422.73620770007625,446.05150146484374,468.51588712330306,423.5871158063844,49.94,5.322465961024989,8.554601132411113,-3.2321351713861244
2025-11-12,442.1499938964844,442.3299865722656,426.55999755859375,430.6000061035156,58513500,445.8240020751953,427.3282000732422,442.4883583751669,423.04459195119153,445.8240020751953,468.8386504151196,422.80935373527103,47.36,3.717361002736993,7.58715310647629,-3.8697921037392966
2025-11-13,423.1300048828125,424.5,396.3399963378906,401.989990234375,118948000,444.4860015869141,428.59739990234374,438.63137093318676,422.21892129563014,444.4860015869141,473.9015213808986,415.07048179292957,40.26,0.13515658143768405,6.0967538014685685,-5.961597220030884
2025-11-14,386.29998779296875,412.19000244140625,382.7799987792969,404.3500061035156,105506700,442.73800201416014,429.66760009765625,435.36647904464667,421.51817952339036,442.73800201416014,477.1749555079356,408.3010485203847,41.05,-2.484690705876119,4.380464899999631,-6.86515560587575
2025-11-17,398.739990234375,423.9599914550781,398.739990234375,408.9200134277344,102214300,440.8125030517578,430.9180004882812,432.8477680335122,421.02413379414895,440.8125030517578,478.31487782219995,403.31012828131566,42.62,-4.144403059464878,2.6754913081067295,-6.8198943675716075
2025-11-18,405.3800048828125,408.8999938964844,393.7099914550781,401.25,80688600,438.74500274658203,432.0036004638672,429.8384567922253,420.2486775669274,438.74500274658203,480.1849754885973,397.3050300045668,40.66,-6.009370754552094,0.9385188955749646,-6.947889650127059
2025-11-19,406.17999267578125,411.7799987792969,398.5,403.989990234375,72047700,436.9960021972656,433.1276000976562,427.37669807243003,419.61108198525875,436.9960021972656,481.2529530781819,392.73905131634933,41.69,-7.183470203464481,-0.6858789242329246,-6.497591279231556
2025-11-20,414.6300048828125,428.94000244140625,394.739990234375,395.2300109863281,113548800,434.3085021972656,433.65600036621095,424.3151088261346,418.65496155392816,434.3085021972656,481.9033880597217,386.71361633480956,39.34,-8.720287544155042,-2.292760648217348,-6.427526895937694
2025-11-21,402.32000732421875,402.79998779296875,383.760009765625,391.0899963378906,100460600,432.177001953125,433.55900024414063,421.1508123986828,417.5739825258483,432.177001953125,483.5511190503929,380.8028848558571,38.24,-10.155227796774795,-3.865254077928838,-6.289973718845958
2025-11-24,402.1700134277344,421.7200012207031,401.0899963378906,417.7799987792969,96806400,430.44500122070315,433.71380004882815,420.82978253016984,417.582061594611,430.44500122070315,481.27841794801975,379.61158449338654,48.27,-9.034622639863017,-4.899127790315674,-4.135494849547342
2025-11-25,414.4200134277344,420.4800109863281,405.95001220703125,419.3999938964844,71915600,428.3875015258789,433.6694000244141,420.69361218410455,417.65335305742957,428.3875015258789,477.3884426279341,379.3865604238237,48.82,-7.92446659430334,-5.504195551113208,-2.420271043190132
2025-11-26,423.95001220703125,426.94000244140625,416.8900146484375,426.5799865722656,63463000,426.64100036621096,433.6838000488281,421.2542192686913,418.00341711683495,426.64100036621096,473.094937527355,380.1870632050669,51.26,-6.391615956616704,-5.681679632213907,-0.709936324402797
2025-11-28,426.5899963378906,432.92999267578125,426.20001220703125,430.1700134277344,36252900,426.1445007324219,433.9502001953125,422.1033425219335,418.4805385407918,426.1445007324219,472.2033376568311,380.08566380801267,52.48,-4.8314417653248825,-5.511632058836103,0.6801902935112203
2025-12-01,425.32000732421875,433.6600036621094,425.2900085449219,430.1400146484375,57463600,424.82350158691406,434.0316003417969,422.8687398673148,418.9377728979544,424.82350158691406,468.6717784872507,380.9752246865774,52.47,-3.5564169680421855,-5.12058904067732,1.5641720726351345
2025-12-02,430.80999755859375,436.79998779296875,422.1199951171875,429.239990234375,69336600,422.86700134277345,433.9322003173828,423.4755256165586,419.3417814209513,422.86700134277345,461.7442426840041,383.9897600015428,52.09,-2.588733767098688,-4.614217985961594,2.025484218862906
2025-12-03,432.1000061035156,447.9200134277344,431.1099853515625,446.739990234375,87483000,422.9910003662109,434.35,425.69118891349353,420.4162209822621,422.9910003662109,462.1701859573476,383.81181477507425,58.4,-0.40506477756071035,-3.7723873442814178,3.3673225667207074
2025-12-04,449.94000244140625,454.6300048828125,445.3900146484375,454.5299987792969,71906500,422.61399993896487,434.5847998046875,428.43774223404625,421.75401618998893,422.61399993896487,460.32756812884696,384.90043174908277,60.86,1.9318283007612536,-2.631544215272884,4.563372516034137
2025-12-05,453.0299987792969,458.8699951171875,451.6600036621094,455.0,56427500,423.06849975585936,435.21699951171877,430.96748106889896,423.0577802609698,423.06849975585936,462.1581554893535,383.97884402236525,61.01,3.7782052737389904,-1.3495943174705092,5.1277995912095
2025-12-08,447.45001220703125,449.75,435.25,439.5799865722656,69165800,423.5714996337891,435.2005993652344,431.7877196882672,423.70570992023636,423.5714996337891,463.2649378723043,383.87806139527385,53.72,3.9516539076345794,-0.28934467244949136,4.240998580084071
2025-12-09,437.5400085449219,452.3900146484375,435.70001220703125,445.1700134277344,62367400,423.56849975585936,435.2397998046875,433.06222385393073,424.54744731268727,423.56849975585936,463.255054393523,383.88194511819574,55.79,4.488441687246791,0.6662125994897652,3.8222290877570257
2025-12-10,446.07000732421875,456.8800048828125,443.6099853515625,451.45001220703125,63257500,424.1600006103516,435.37440002441406,434.81344179232127,425.60244985756356,424.1600006103516,465.1839684656177,383.13603275508547,58.05,5.358820144411084,1.604734108474029,3.7540860359370547
2025-12-11,448.95001220703125,449.2699890136719,440.3299865722656,446.8900146484375,55979500,424.97450103759763,435.12300048828126,435.96359158814187,426.4372563199508,424.97450103759763,467.167041802155,382.7819602730403,55.82,5.615910923618799,2.406969471502983,3.2089414521158157
2025-12-12,448.0899963378906,463.010009765625,441.6700134277344,458.9599914550781,95656700,427.8230010986328,435.5822003173828,438.1537249088024,427.71265769779893,427.8230010986328,471.15876881489766,384.48723338236795,60.18,6.716183491064953,3.268812275415377,3.447371215649576
2025-12-15,469.44000244140625,481.7699890136719,467.6600036621094,475.30999755859375,114542200,431.3710006713867,436.4918005371094,441.6924175421159,429.5792200452811,431.3710006713867,478.10138962599603,384.64061171677736,65.2,8.805956690443452,4.376241158420992,4.42971553202246
2025-12-16,472.2099914550781,491.5,465.8299865722656,489.8800048828125,107608100,435.41900024414065,437.22440063476563,446.2817115745632,431.94395670557645,435.41900024414065,487.66184348316244,383.17615700511885,68.95,11.505170388863576,5.80202700450951,5.703143384354066
2025-12-17,488.2200012207031,495.2799987792969,466.20001220703125,467.260009765625,106490400,438.71950073242186,437.9078009033203,448.2796447356167,433.3288999628333,438.71950073242186,490.2082995577587,387.230701907085,58.42,11.684381848204907,6.97849797324859,4.705883874956317
2025-12-18,478.1600036621094,490.8599853515625,473.1199951171875,483.3699951171875,95168400,442.6885009765625,438.80140075683596,451.6215828671949,435.2912958512394,442.6885009765625,495.13431544378955,390.2426865093355,62.78,12.976761374614568,8.178150653521786,4.798610721092782
2025-12-19,488.1199951171875,490.489990234375,474.7200012207031,481.20001220703125,103305400,446.9870010375977,439.7146008300781,454.4385761376555,437.0916376691136,446.9870010375977,497.0952261875631,396.87877588763223,61.84,13.668322066295048,9.27618493607644,4.392137130218607
2025-12-22,489.8800048828125,498.8299865722656,485.3299865722656,488.7300109863281,86916100,451.8690017700195,441.2194012451172,457.7044270756243,439.1166719168475,451.8690017700195,497.9074015401693,405.8306019998697,63.86,14.655062430304326,10.351960434922017,4.30310199538231
